"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000105514",59.9876026096505,-1.63802502397425,0.24525810556866,-6.67878038190132,2.40938905030296e-11,1.08958502066171e-10
"ENSG00000095397",92.5462137569028,1.29479133352091,0.193878226415164,6.67837413959159,2.41607589675609e-11,1.09227382105495e-10
"ENSG00000198952",2406.10497539496,-0.334598653160235,0.0501048419880705,-6.67797042928305,2.42273906257469e-11,1.09495026998546e-10
"ENSG00000148110",967.420628104798,-0.441262457499631,0.0660822895331731,-6.67746926773956,2.43103567384809e-11,1.09836308280727e-10
"ENSG00000151117",59.7241979555637,1.73947091842684,0.260508409556327,6.67721599233336,2.43523916189117e-11,1.09992506184346e-10
"ENSG00000135929",107.955686048694,1.22882426494116,0.184064079535715,6.67606774793189,2.45438543156917e-11,1.10823322581086e-10
"ENSG00000103642",739.654583710954,-0.529140192715692,0.0792767612074198,-6.67459397503954,2.47917575179443e-11,1.11908398866604e-10
"ENSG00000107223",2366.55729995667,-0.347054029372962,0.0520057508541855,-6.67337791826211,2.49981545621019e-11,1.12805511921695e-10
"ENSG00000167635",1813.16654837825,0.366038502872315,0.0548820933148749,6.66954339318369,2.56600505108602e-11,1.15756909834423e-10
"ENSG00000128585",1162.08185328466,0.427564254717206,0.0641210436342756,6.66808009482636,2.59171341921231e-11,1.16880882412335e-10
"ENSG00000011523",162.365379411035,-0.985506927862419,0.147803578976681,-6.6676797320172,2.5987911232778e-11,1.17164220173962e-10
"ENSG00000136827",1313.63333798617,0.394569350629416,0.0591858076619682,6.6666210400126,2.61759821001429e-11,1.17976031862968e-10
"ENSG00000102893",981.220040612851,-0.428460749751465,0.0642728546255522,-6.66627851287512,2.62371149445745e-11,1.18215408148315e-10
"ENSG00000179163",119.382292613947,1.14865016508471,0.172328374157877,6.66547323212362,2.63813892029666e-11,1.18829130218008e-10
"ENSG00000167645",795.891029556267,-0.488934135412569,0.0733546948784749,-6.66534209190803,2.64049577239204e-11,1.18898951095368e-10
"ENSG00000108582",4156.53542692361,-0.287991439791537,0.0432328483323742,-6.66140332872491,2.71225177760594e-11,1.22092751064008e-10
"ENSG00000078902",989.942544797363,0.453274539099501,0.068047518667507,6.66114720970629,2.71698325574505e-11,1.22268394574566e-10
"ENSG00000123130",742.028558731908,-0.479024435806269,0.0719148611651001,-6.66099368121615,2.7198233744462e-11,1.22358842773468e-10
"ENSG00000171877",150.720996459247,-1.14130412293727,0.171349621580324,-6.66067489622237,2.72572985258938e-11,1.225871424091e-10
"ENSG00000138185",178.837633814802,0.95129959866197,0.142892648721927,6.65744254285063,2.78633273727181e-11,1.25274471878926e-10
"ENSG00000204439",316.940050122335,0.703180537675014,0.105648904898453,6.65582419761843,2.81716833057184e-11,1.26622222799536e-10
"ENSG00000137288",268.268719206658,-0.763391524688517,0.114710129351008,-6.65496176325082,2.83373713906752e-11,1.27328103523101e-10
"ENSG00000076928",1132.80172134474,0.444198858805811,0.0667611087657946,6.65355724339614,2.86092468403327e-11,1.285105394492e-10
"ENSG00000160917",354.197811977082,0.685222988249379,0.103031875355751,6.65059221608287,2.91916033066719e-11,1.31086486756164e-10
"ENSG00000102271",27.7551434858917,-2.75820128720384,0.414910183249126,-6.64770689792332,2.9769436371057e-11,1.33640558402875e-10
"ENSG00000141030",835.316469789458,-0.511794864661636,0.0770080355600056,-6.64599299202794,3.01179588980574e-11,1.35163970231294e-10
"ENSG00000215271",114.237296356951,-1.15808173798324,0.174260214466569,-6.64570361931587,3.01771955400085e-11,1.35388586870212e-10
"ENSG00000073417",905.464482276684,0.454219610017412,0.0683524149427673,6.64526060121999,3.02681054681799e-11,1.35755124281812e-10
"ENSG00000170445",1508.89446919084,-0.379663295348426,0.0571358971177507,-6.64491702241031,3.03387943678748e-11,1.36030773165117e-10
"ENSG00000040633",1064.23692766604,0.465616196548952,0.0700742725760259,6.64460977520373,3.040214513384e-11,1.36273362220965e-10
"ENSG00000147459",865.07914404731,-0.473717721912255,0.071300394901351,-6.6439705217296,3.05343668893887e-11,1.36824414477291e-10
"ENSG00000105401",3779.67991548688,-0.295998679657001,0.0445729310246867,-6.64077216490571,3.12044064771004e-11,1.39784359470974e-10
"ENSG00000134070",271.892148373588,0.77442140515311,0.116646912952638,6.63902186136335,3.15771566123827e-11,1.41411162003432e-10
"ENSG00000153006",486.208762097621,0.580941641909913,0.087518760196297,6.63790986763194,3.18162303485412e-11,1.42438518492345e-10
"ENSG00000118707",168.543508823605,-0.959699678378477,0.144604157952199,-6.63673639796524,3.2070442188847e-11,1.43533002423087e-10
"ENSG00000108821",394000.325905154,0.296800905285664,0.0447221152187222,6.63655786033601,3.21092930938009e-11,1.43663254892665e-10
"ENSG00000182774",4053.51801982671,-0.318936369612207,0.0480637314791812,-6.63569722526339,3.22972197957705e-11,1.4446022013659e-10
"ENSG00000130803",527.358157444597,0.583414999533966,0.0879774593359783,6.63141450022959,3.32485111991454e-11,1.48670072224819e-10
"ENSG00000119185",1094.93206515293,-0.40859733660474,0.0616213783456399,-6.63077242954353,3.33934734475835e-11,1.4927297897194e-10
"ENSG00000159256",500.719722437548,-0.599457392196502,0.0904103736429197,-6.63040498609252,3.34767103553057e-11,1.4959968381337e-10
"ENSG00000099917",1707.41768903423,-0.399307620580439,0.060238442516128,-6.62878394429819,3.38463549928565e-11,1.51205692599187e-10
"ENSG00000143570",1812.84809046505,0.375217471956322,0.0566175818908427,6.62722531456274,3.42055331358542e-11,1.52763984047339e-10
"ENSG00000090273",1570.28762315523,-0.383282505493342,0.0578379853844555,-6.62683015228868,3.42971873518884e-11,1.53126915235423e-10
"ENSG00000166888",1856.1277494422,0.355414088075824,0.053652368597194,6.62438765274591,3.48690596320318e-11,1.55633010556294e-10
"ENSG00000175416",1400.56601761521,-0.377498723716697,0.0570020676793057,-6.62254439331059,3.53067974709557e-11,1.57539079965772e-10
"ENSG00000133195",228.572163655389,-0.892410979703698,0.134756742181824,-6.62238464105634,3.53449877341725e-11,1.57661752187117e-10
"ENSG00000126602",586.143478779334,-0.540209835790902,0.0815851734976925,-6.6214216705218,3.55760525481968e-11,1.58644436446391e-10
"ENSG00000158470",1137.89051618638,0.46172165651117,0.0697495069463855,6.61971212020298,3.59899061678397e-11,1.60441390532856e-10
"ENSG00000110400",303.645295506371,0.706285248200478,0.106712954764321,6.61855207514714,3.62734129784549e-11,1.61656353334282e-10
"ENSG00000198380",3516.30648086855,-0.295759525031892,0.0446909448279519,-6.61788481247122,3.64374761225514e-11,1.62338428988562e-10
"ENSG00000164096",1930.21255775193,0.36247732058457,0.0547855233506177,6.6162974891155,3.68306829609327e-11,1.64040678597228e-10
"ENSG00000069329",2597.96522706385,0.310595476090452,0.046947573554856,6.61579401388096,3.6956267451973e-11,1.64550292962894e-10
"ENSG00000065621",100.928105502763,1.31192068398469,0.198331715194485,6.61478010563374,3.72104448825045e-11,1.65631995372501e-10
"ENSG00000171724",1191.13351313515,0.420282006998652,0.0635486762791296,6.61354463392149,3.7522479272313e-11,1.66970501061398e-10
"ENSG00000175792",711.855205887271,-0.491582385439424,0.0743468780771609,-6.61201113151295,3.79133483100987e-11,1.68658897492978e-10
"ENSG00000142227",2398.78116154862,-0.334061252088123,0.0505582255620875,-6.60745602469539,3.90980267562882e-11,1.73876499195587e-10
"ENSG00000120685",718.820949948012,0.517565851986112,0.0783670062861093,6.60438463218228,3.99171920406142e-11,1.77465935533807e-10
"ENSG00000075856",614.288548202618,-0.516045229108661,0.0781660699591811,-6.60190833923393,4.0589846359173e-11,1.80402037286336e-10
"ENSG00000082146",400.429621444004,-0.635063435604942,0.0962056717770062,-6.60110182564856,4.0811310725873e-11,1.81331654349688e-10
"ENSG00000147100",1992.83449849884,0.34099999529038,0.0516771954248654,6.59865521893824,4.14903942779516e-11,1.84293378803029e-10
"ENSG00000023902",1391.78847203537,0.396154206701237,0.0600488240108423,6.59720174752645,4.18990439104061e-11,1.86052458316229e-10
"ENSG00000171492",515.030907232774,-0.561373512492081,0.08513226427663,-6.59413346117455,4.27746795573591e-11,1.89883502203723e-10
"ENSG00000134901",425.372081698179,0.60277845954988,0.0914283445015128,6.59290576501587,4.31300360029944e-11,1.91403333517655e-10
"ENSG00000186283",305.530452145107,-0.705852973882824,0.107066054005013,-6.59268692063473,4.31936830957741e-11,1.91628085931824e-10
"ENSG00000149308",342.609332127947,0.693636385971939,0.105217678848134,6.59239391674,4.32790421008847e-11,1.91948998640638e-10
"ENSG00000189043",1548.36703913543,-0.397233307036723,0.0602796100472494,-6.58984533452284,4.40284995184099e-11,1.95214207551843e-10
"ENSG00000111727",360.063452087931,-0.647777075050265,0.0983150007452889,-6.58879184396798,4.43419937557889e-11,1.96545053826411e-10
"ENSG00000048991",677.309994368857,-0.516106084431348,0.078344665710657,-6.58763528760764,4.46886730288805e-11,1.98022147654733e-10
"ENSG00000127329",83.9138513647718,-1.53866100692063,0.233625907310882,-6.58600334453984,4.51823648538883e-11,2.00149592190143e-10
"ENSG00000113212",46.3123797144071,1.93105946787089,0.29325749534705,6.5848597171766,4.55315083344415e-11,2.01635627954627e-10
"ENSG00000124608",241.859699013512,-0.784262849158788,0.119113170084921,-6.5841824929993,4.57395042730348e-11,2.02495888848299e-10
"ENSG00000147535",449.103142574207,0.603660855853714,0.0917244179215927,6.58124488039522,4.66525467972953e-11,2.06476046456017e-10
"ENSG00000166444",973.971173278494,0.436160859085855,0.0662975573692323,6.57883753781057,4.74140484153367e-11,2.09783321988962e-10
"ENSG00000113719",5104.50243779479,-0.274472930210931,0.0417525557558281,-6.57379950142618,4.90472674388794e-11,2.16944366000662e-10
"ENSG00000177119",2631.3822575117,0.327718675487834,0.0498940055433364,6.56829757240451,5.08937583043805e-11,2.25044167383726e-10
"ENSG00000110057",316.73202487556,0.715191166144118,0.108891641451205,6.56791611011394,5.10242713256176e-11,2.25553602518582e-10
"ENSG00000078687",311.561331905112,0.70968494692609,0.108081509483462,6.56620128935821,5.16150334865728e-11,2.28096660727169e-10
"ENSG00000136051",1610.41880108665,0.359486046622812,0.0547792708279021,6.56244672829244,5.29319535766449e-11,2.33846262533751e-10
"ENSG00000003056",1442.82828815978,0.396315947162937,0.0603988791256111,6.56164407188289,5.32177221890538e-11,2.35038294762444e-10
"ENSG00000100605",354.568838104531,-0.64695350238712,0.0986198742292559,-6.56007227187478,5.37817060186886e-11,2.3745799379971e-10
"ENSG00000128609",605.314336561212,0.537181987622378,0.0819022060934597,6.55882195663195,5.42345080405835e-11,2.3938549850318e-10
"ENSG00000141198",79.3875628047152,-1.37248436180942,0.209343506291047,-6.55613534962616,5.52201156495202e-11,2.43662893545697e-10
"ENSG00000168899",204.127513734828,-0.902207218378356,0.137629794052993,-6.55531910504036,5.55230178423842e-11,2.449261409641e-10
"ENSG00000143493",234.584129441141,-0.794931045146815,0.121271021529033,-6.5549958689554,5.56434170313609e-11,2.45383806166426e-10
"ENSG00000198951",544.165333291279,-0.542371395665253,0.0827518539605998,-6.55419026531405,5.59446013231933e-11,2.46638209482866e-10
"ENSG00000138381",613.734742102503,-0.551648760438117,0.0841685309540988,-6.55409752534422,5.59793754265259e-11,2.46717713826597e-10
"ENSG00000144426",675.155525868535,0.514567195437751,0.0785245421942347,6.55294741056804,5.64123874299075e-11,2.48551798487886e-10
"ENSG00000173548",928.170349657587,0.463765666941978,0.0707809226133206,6.55212802855863,5.67228771469291e-11,2.49845117570664e-10
"ENSG00000175764",70.6101397309456,-1.53310698191159,0.233988748507453,-6.55205428333985,5.67509033921053e-11,2.49893879352509e-10
"ENSG00000041982",21335.2809803609,-0.25074746990533,0.0382757035706928,-6.5510871522509,5.7119709381507e-11,2.51442735025284e-10
"ENSG00000146263",137.923125582399,-1.05165560655443,0.160535972876208,-6.55090312602635,5.71901509928773e-11,2.51677648651247e-10
"ENSG00000120896",1447.13596562594,-0.420298277207011,0.0641734706934563,-6.54940854320769,5.77654040546777e-11,2.54133291032191e-10
"ENSG00000160211",4254.19892895184,0.30220514574857,0.0461653384761855,6.54614816491518,5.90400080941513e-11,2.59663276422442e-10
"ENSG00000143390",396.102485470007,-0.61312861555793,0.0937024935352862,-6.54335431668144,6.01540821633889e-11,2.64484147650366e-10
"ENSG00000243156",466.91940525718,-0.585058143992547,0.089414838315201,-6.54318852459507,6.02208357883092e-11,2.64698681135729e-10
"ENSG00000100241",2424.15708603248,-0.327711678658421,0.0500875214486374,-6.54278089991887,6.03852677932771e-11,2.65342300756505e-10
"ENSG00000125740",42.1859883685446,2.1709804385443,0.331864496998937,6.54176767378421,6.0795898613082e-11,2.67067050300925e-10
"ENSG00000109606",2439.58917643142,-0.323874040758975,0.0495148259782013,-6.54095080333231,6.11289396841511e-11,2.68450033690411e-10
"ENSG00000163933",247.47963320693,-0.762394353536071,0.116593836460827,-6.53889070536089,6.19767941102767e-11,2.72092341852028e-10
"ENSG00000118564",551.366204764585,-0.546718495295052,0.0836185034614802,-6.53824778802582,6.22437403960136e-11,2.7318292017762e-10
"ENSG00000155229",1163.73836868643,-0.396120165228032,0.0605924897432912,-6.53744658630553,6.25779824457676e-11,2.74568117084169e-10
"ENSG00000154920",32.4813045189648,-2.39887847360135,0.36699044265702,-6.53662383203608,6.29230425356613e-11,2.75999940741243e-10
"ENSG00000159259",80.5089624919062,-1.46907169936674,0.224859585110174,-6.53328475478126,6.43426416931627e-11,2.82142770982991e-10
"ENSG00000013503",297.127385534835,-0.723997061475903,0.110835211908551,-6.5321935963209,6.48132994516515e-11,2.84122072373123e-10
"ENSG00000171130",179.589166075338,-0.88745531220904,0.135892573073656,-6.53056522616601,6.55219449992604e-11,2.87143153553107e-10
"ENSG00000152779",20.4758516261274,-4.15979665550931,0.637423831355194,-6.52595094642976,6.75714337465089e-11,2.95979356093048e-10
"ENSG00000101654",828.940257753866,0.450777853997383,0.0690748253599259,6.52593548588114,6.75784050246374e-11,2.95979356093048e-10
"ENSG00000116957",311.720713227038,-0.698750628674905,0.107075815162839,-6.52575586384524,6.76594495335737e-11,2.96246276656509e-10
"ENSG00000099804",1088.40256392802,0.439871874781675,0.0674087734416852,6.52543952846441,6.78024095512023e-11,2.96784054637843e-10
"ENSG00000106603",430.571429606603,-0.597125395006011,0.0915158348821435,-6.52483142152399,6.80780588487703e-11,2.97902147064483e-10
"ENSG00000137075",479.321704286059,0.612408821118873,0.0938605073722802,6.52466983467144,6.81514888020286e-11,2.98134948638854e-10
"ENSG00000149201",28.517786969296,-2.60322142432529,0.399022954782736,-6.52398914178438,6.84616675948485e-11,2.99402984276818e-10
"ENSG00000112773",653.976718828251,0.559610239215945,0.0858338842546914,6.51968909568902,7.04532698750363e-11,3.08021445095902e-10
"ENSG00000174442",359.549991488371,-0.68216817737753,0.104664486461331,-6.51766612001258,7.14097189014233e-11,3.12110449931547e-10
"ENSG00000111348",52.8722316540226,-1.71970067906036,0.263985358567925,-6.51437901097788,7.29909861442028e-11,3.18927113487477e-10
"ENSG00000163739",89.969932192717,5.35622764368183,0.822396353471017,6.51295159697056,7.36882611260182e-11,3.21878361729477e-10
"ENSG00000111716",5544.23055650184,-0.25955304649604,0.0398551260863763,-6.51241313183959,7.39529835809258e-11,3.22938984300944e-10
"ENSG00000127527",568.102150541332,-0.529232564090299,0.0812691975949151,-6.51209289315552,7.4110861428491e-11,3.23532546129473e-10
"ENSG00000175215",3139.05993271939,0.298285365291122,0.0458097258041135,6.51139818139531,7.44544886363966e-11,3.24936409097783e-10
"ENSG00000163541",805.936375441496,-0.452470947718787,0.0695157427410163,-6.50889899003864,7.57036034758546e-11,3.30290026058953e-10
"ENSG00000112237",696.827684542953,-0.545397227121199,0.0838337430677136,-6.50570053493465,7.73321451265405e-11,3.3729539948948e-10
"ENSG00000154654",129.748080187378,-1.12149210604024,0.17239681741661,-6.50529471973991,7.75412054728891e-11,3.38107185283858e-10
"ENSG00000133466",209.0687030135,0.839900117313591,0.129129927574424,6.50430255085148,7.80546627770295e-11,3.40245377109689e-10
"ENSG00000249115",83.314403941382,-1.43273350847813,0.220300034653561,-6.503555529309,7.84434464151998e-11,3.41839004514256e-10
"ENSG00000110881",99.0715246787844,-1.21533458154782,0.186909106249523,-6.50227592402777,7.91138150500747e-11,3.44658411530594e-10
"ENSG00000038358",854.661282025784,-0.451989258277483,0.0695342186739379,-6.50024213829116,8.01908329868411e-11,3.49247191654865e-10
"ENSG00000161513",366.942556305838,0.717775706562373,0.110450297291021,6.49863082460644,8.1054292264001e-11,3.52903444427429e-10
"ENSG00000159263",144.648412847616,-0.993191473968495,0.152889471180145,-6.49614042289573,8.24067441954064e-11,3.58685940919049e-10
"ENSG00000175592",2812.37450422194,-0.321705439572344,0.0495332657158155,-6.49473510222498,8.31796388834409e-11,3.6194317031714e-10
"ENSG00000112276",537.230200572511,0.563365552132627,0.0867464947886264,6.49438981373679,8.33706218404621e-11,3.62667126530322e-10
"ENSG00000154639",104.894984729737,1.2190520134395,0.187711975816153,6.49426872280891,8.34377000953047e-11,3.62851821777693e-10
"ENSG00000197467",634.027103817574,-0.527502711218777,0.0812266625090089,-6.49420639633287,8.34722463818241e-11,3.62894975567942e-10
"ENSG00000123933",2220.43950471667,0.319358270011736,0.0491944680924196,6.49175166223508,8.48440342819742e-11,3.68750037525136e-10
"ENSG00000127990",299.535448700655,-0.740594020431558,0.114095404823579,-6.49100655347784,8.52647697379505e-11,3.70469391626744e-10
"ENSG00000106268",158.422140180275,-0.957009656877804,0.147454756326233,-6.49019184406973,8.57271409868211e-11,3.72368583514226e-10
"ENSG00000151881",179.590700780149,-0.908497314556552,0.140000281912013,-6.4892534654146,8.62627366283212e-11,3.74584623579316e-10
"ENSG00000141564",1163.81976683223,0.413726595198624,0.0637727453895119,6.48751426132998,8.72640822037122e-11,3.78821220476675e-10
"ENSG00000176845",711.141201929734,0.485066819624036,0.0748326580762645,6.4820204452672,9.0502372177286e-11,3.92763239443121e-10
"ENSG00000182307",729.50595229475,0.475287879020434,0.0733255078212572,6.48189004267144,9.05806472484538e-11,3.92987217882753e-10
"ENSG00000118689",902.410740794955,-0.443158027700367,0.068393037927793,-6.479578055419,9.19794744127181e-11,3.98938638579941e-10
"ENSG00000137500",611.305671174611,-0.514810594219928,0.0794839887511081,-6.47690940413141,9.3620364677237e-11,4.05921050174194e-10
"ENSG00000119979",664.552416155575,0.510507898772002,0.0788201477880336,6.47687061111432,9.36444273708955e-11,4.05921050174194e-10
"ENSG00000113328",3474.30473355111,0.312807643737325,0.0483229384775374,6.47327446535006,9.59015187871507e-11,4.15582647422825e-10
"ENSG00000165688",1216.73474443707,-0.395139120402824,0.0610453881892838,-6.47287423543959,9.61559850189153e-11,4.16562876898522e-10
"ENSG00000130024",539.321307376924,0.571666024167199,0.0883332346731768,6.47169806791634,9.69076189387602e-11,4.19695706117969e-10
"ENSG00000183696",302.544369180157,0.711754601967251,0.109995849497698,6.47074053446121,9.75237730324849e-11,4.2224011955134e-10
"ENSG00000038210",251.696110831018,-0.816374269674835,0.126191004366512,-6.46935392719232,9.84228219101758e-11,4.26007503469066e-10
"ENSG00000139641",3825.86916979007,-0.310870970843221,0.0480710632048523,-6.46690441437629,1.00030878500064e-10,4.32840601096282e-10
"ENSG00000066697",1064.16342544397,-0.419081797591264,0.0648162536589682,-6.46568991469747,1.0083766975478e-10,4.36203574066907e-10
"ENSG00000099998",67.5509119148484,1.5531841234516,0.240251001351128,6.46483933351693,1.01406494420486e-10,4.38535479685775e-10
"ENSG00000186318",1842.69826485475,-0.368056960995675,0.0569401197734852,-6.46393022107876,1.02017929874072e-10,4.41050234814925e-10
"ENSG00000116717",838.186602524199,-0.441497404432406,0.0683024721190906,-6.4638568815287,1.02067412152789e-10,4.41134756688504e-10
"ENSG00000115233",1367.58455124443,-0.373173669199006,0.0577449185312765,-6.46245035391093,1.03020950618285e-10,4.4512540903321e-10
"ENSG00000106086",413.515269795898,0.617517701466045,0.0955555443402889,6.46239530871138,1.03058444385885e-10,4.45156903094715e-10
"ENSG00000156587",325.246434390785,-0.684307192027648,0.105912425398548,-6.46106620118088,1.03967820045375e-10,4.48953334845807e-10
"ENSG00000073578",1889.48591279989,0.351017358907602,0.0543291113557686,6.46094423685675,1.04051659931832e-10,4.49183762177899e-10
"ENSG00000100299",523.185675518216,0.596074565087249,0.092289439361016,6.45875161030653,1.05570224018323e-10,4.55605845265604e-10
"ENSG00000196458",508.682744289133,0.572742270248525,0.088693168405502,6.45756917409882,1.06398123047929e-10,4.59044361089103e-10
"ENSG00000126785",382.605741699831,-0.642667598832355,0.0995227742062302,-6.45749280964199,1.06451808314687e-10,4.59141571829635e-10
"ENSG00000196517",275.68204662354,-0.777244263551254,0.120420684956567,-6.45440825910923,1.08642566992684e-10,4.68453526137558e-10
"ENSG00000185347",55.7137884935293,-1.64516774073749,0.255090565992643,-6.44934764378913,1.1233262200399e-10,4.84222925737002e-10
"ENSG00000136122",40.5636814963845,-2.01935507689233,0.313118038833015,-6.44918154322386,1.12455791454319e-10,4.84612121185307e-10
"ENSG00000187240",592.193045375159,0.564005188539204,0.0874664968005825,6.44824257481235,1.13154556253169e-10,4.8748080972207e-10
"ENSG00000155744",288.161324426312,0.715880657189546,0.111083723625804,6.44451440609839,1.15971119125731e-10,4.99468835089138e-10
"ENSG00000198363",18534.2109707868,-0.224760990757583,0.0348770781717336,-6.44437557672885,1.1607731492095e-10,4.99780154047607e-10
"ENSG00000139679",76.4315166709102,1.55349701297739,0.24107275883627,6.44410019811687,1.16288243704788e-10,5.00500910774716e-10
"ENSG00000170921",1281.41411967051,-0.410952224430292,0.0637721699822442,-6.44406838507631,1.16312635323884e-10,5.00500910774716e-10
"ENSG00000117533",314.531284380906,0.704372441838084,0.109316128422844,6.44344482374563,1.16791741712206e-10,5.0241584627977e-10
"ENSG00000118762",1603.35142568376,0.374114869822454,0.0580728689792657,6.44216268970674,1.17782923862208e-10,5.06531873907563e-10
"ENSG00000162804",341.160660830035,0.655934886127003,0.101872481147639,6.43878384758674,1.20434565305244e-10,5.17784312563793e-10
"ENSG00000140199",591.779242646622,0.517807617748306,0.0804484915901958,6.43651120751916,1.22250812741614e-10,5.25439626184281e-10
"ENSG00000196358",111.430643835556,1.1350928028351,0.176368125050351,6.4359294090757,1.22720061578429e-10,5.27302701907545e-10
"ENSG00000131759",483.079706715633,0.579623024145243,0.0900728180612313,6.43504929257589,1.2343326628221e-10,5.30212613951386e-10
"ENSG00000100359",750.051837660864,-0.467569439631393,0.0726989778491871,-6.43158203133692,1.26282598124984e-10,5.42293977612473e-10
"ENSG00000070018",1427.66284038486,0.446357062271993,0.0694095890001059,6.43076941820405,1.26959631207659e-10,5.45042541432707e-10
"ENSG00000138193",94.5388558580424,-1.26366423491225,0.196569189663484,-6.42859767126058,1.28786491956712e-10,5.52724321041939e-10
"ENSG00000163701",25.3560683438015,-2.76670355149963,0.430550735091861,-6.42596406416384,1.31036358462308e-10,5.62216550514555e-10
"ENSG00000161202",1859.71800939116,0.338630210549635,0.052697978613127,6.42586716723292,1.31119865139567e-10,5.62411109553824e-10
"ENSG00000090581",585.213084246973,0.530264709240106,0.0825336485325633,6.42483058326075,1.32016463629319e-10,5.6609212713672e-10
"ENSG00000122483",118.500271298439,-1.07621112724987,0.167567023709994,-6.42257112063081,1.33991612438723e-10,5.74394527086066e-10
"ENSG00000188295",113.621116526792,1.19597754971226,0.186310092254282,6.41928483444663,1.36916022137227e-10,5.86760201878004e-10
"ENSG00000135424",369.937647746499,-0.654143522165339,0.101936851610997,-6.41714465207958,1.38853976478573e-10,5.94892414343373e-10
"ENSG00000103415",714.171669012239,-0.474942232023724,0.0740312963533337,-6.41542503533826,1.40430504977101e-10,6.01471892575563e-10
"ENSG00000272674",55.1581269344612,1.71792494112195,0.267823050679538,6.41440285577781,1.41375905071621e-10,6.05345174010909e-10
"ENSG00000170540",1838.03215190447,0.334579374183116,0.0521860197498526,6.41128363088202,1.44299447551554e-10,6.17683781009238e-10
"ENSG00000113569",524.307570372824,-0.542487363085403,0.0846399261076859,-6.40935534838731,1.46136224585399e-10,6.25364598704881e-10
"ENSG00000029363",2229.1995250622,-0.353087552780289,0.0550907498502384,-6.40919852679697,1.4628660495563e-10,6.25826410402345e-10
"ENSG00000070413",1676.5115652638,0.356553132230773,0.0556657437397909,6.4052522840165,1.50120938765521e-10,6.42043643507325e-10
"ENSG00000145868",638.019677425103,0.490560727410431,0.0766155086964542,6.40289069089133,1.52462351356107e-10,6.51868330225214e-10
"ENSG00000112964",26.8572917152289,-2.67979335525887,0.418560087207402,-6.40241016084029,1.52943125881878e-10,6.53734277623874e-10
"ENSG00000137154",12174.0285899694,-0.232215925711739,0.0363012874937014,-6.39690605331921,1.58556812256249e-10,6.77532704851434e-10
"ENSG00000183691",73.8466934502226,-1.40973608449628,0.220405234228234,-6.39610982666806,1.59385383238178e-10,6.80875877728773e-10
"ENSG00000158270",85.4575129635868,1.30650084873569,0.204311470956132,6.39465245207019,1.60912932486811e-10,6.87202201967724e-10
"ENSG00000187601",444.782929436534,0.596521795501868,0.0933265405228588,6.39177014555425,1.63976266219542e-10,7.0008175305435e-10
"ENSG00000135070",406.445875834871,0.612313303864385,0.0958374308178307,6.3890830403027,1.66883421247474e-10,7.12287246552352e-10
"ENSG00000146122",260.765345325811,-0.802128967405176,0.125682288627327,-6.38219574266069,1.7456662544672e-10,7.44864772968661e-10
"ENSG00000173611",157.133118602883,-0.97181296805595,0.152272105423381,-6.3820813756656,1.74697082065015e-10,7.45205671627842e-10
"ENSG00000111266",189.060220529817,-0.861221460837043,0.134945253196316,-6.38200633544444,1.74782731005839e-10,7.4535529211923e-10
"ENSG00000170323",20.5714781102005,-3.45967412054796,0.542233831208686,-6.38040992911868,1.76614578734078e-10,7.52949280122315e-10
"ENSG00000169925",646.821378731303,0.522536041269854,0.08190757623117,6.37958129532593,1.77572803074154e-10,7.56815492107253e-10
"ENSG00000173320",139.488224151264,1.05478787617493,0.165420564111739,6.37640115567758,1.8129766684087e-10,7.72467480167892e-10
"ENSG00000203780",40.5975573621356,2.0045822021895,0.314399637648593,6.37590493800134,1.81885724937401e-10,7.74749079227575e-10
"ENSG00000130584",262.910326227001,0.786379726374747,0.123368390750698,6.37423996203255,1.83872505223614e-10,7.82985548103329e-10
"ENSG00000180357",1232.69902653859,-0.394533155801827,0.0618958677240057,-6.37414370796212,1.8398800920351e-10,7.83251091750817e-10
"ENSG00000167671",1457.31756308533,-0.358906414168344,0.0563147870869127,-6.37321799005349,1.85102487490722e-10,7.87767964377204e-10
"ENSG00000117305",264.870988922871,-0.787231867478945,0.123533124136153,-6.37263788950479,1.85804233287287e-10,7.9052620963858e-10
"ENSG00000165943",371.815909372224,0.636455054885518,0.0999263653577134,6.36924051632576,1.89966512859988e-10,8.07899544934998e-10
"ENSG00000097046",45.7472979458488,-1.84353790231077,0.289445042362566,-6.36921567998914,1.89997273900441e-10,8.07899544934998e-10
"ENSG00000111087",31.0511512484165,-2.52835910257517,0.39712428549634,-6.36666956646867,1.93176718819973e-10,8.21182140746685e-10
"ENSG00000100100",512.50827002519,0.57854312090601,0.090954695994259,6.36078340520787,2.0072732731787e-10,8.5303326124878e-10
"ENSG00000102580",1862.96299736149,0.342593464064294,0.0538683117078252,6.35983295564332,2.01973274106693e-10,8.58080747703788e-10
"ENSG00000049618",1276.2692488424,0.40306235284284,0.063383699415283,6.35908532573997,2.02958650009657e-10,8.62018612058306e-10
"ENSG00000166801",294.937044618661,-0.699190418620402,0.109965527223951,-6.35826914371503,2.04039739815653e-10,8.66360612331632e-10
"ENSG00000141425",1072.2278121676,0.39571514659714,0.0622429575185172,6.3575890730998,2.04944835447756e-10,8.69953048625874e-10
